,id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,out_prncp,tot_cur_bal,bc_util,inq_last_6mths,pct_tl_nvr_dlq,total_acc,acc_now_delinq,tot_coll_amt,loan_length,term_num,weights,outcome,cr_hist,train
401400,11717965,20000.0,20000.0, 60 months,16.24,488.92,C,10+ years,RENT,130000.0,Verified,2014-02-01,debt_consolidation,3.45,0.0,2000-11-01,11.0,0.0,1019.0,18.2,0.0,12213.0,47.1,2.0,87.2,39.0,0.0,1065.0,17.938766709788702,60,3,True,159.01763896589253,True
199606,34401989,14000.0,14000.0, 60 months,11.44,307.48,B,2 years,MORTGAGE,148000.0,Source Verified,2014-11-01,debt_consolidation,3.61,3.0,1994-01-01,7.0,0.0,12149.0,51.0,0.0,356216.0,4.3,0.0,89.3,28.0,0.0,0.0,10.973531284009939,60,3,True,249.99281299410666,True
39060,7619759,6000.0,6000.0, 36 months,11.99,199.26,B,10+ years,RENT,33000.0,Not Verified,2013-10-01,debt_consolidation,26.37,0.0,1994-02-01,12.0,0.0,4952.0,71.8,0.0,20953.0,82.9,0.0,95.0,24.0,0.0,0.0,20.961416045504013,36,3,True,235.96377749029753,True
106609,4165785,3200.0,3200.0, 36 months,17.77,115.32,D,1 year,OWN,55000.0,Not Verified,2013-04-01,credit_card,11.69,0.0,1993-05-01,7.0,0.0,10906.0,74.2,0.0,16019.0,87.8,1.0,100.0,10.0,0.0,0.0,14.981827142241114,36,1,False,239.01928171009672,False
122690,3350732,28000.0,28000.0, 60 months,23.63,799.51,F,5 years,RENT,80000.0,Verified,2013-02-01,debt_consolidation,21.74,0.0,2003-12-01,7.0,0.0,4318.0,100.4,0.0,49103.0,104.4,1.0,95.0,20.0,0.0,0.0,25.922503542167192,60,3,True,110.063861680938,True
319294,19576957,9600.0,9600.0, 36 months,14.49,330.4,C,< 1 year,RENT,250000.0,Source Verified,2014-07-01,credit_card,2.47,0.0,2002-10-01,13.0,1.0,7417.0,36.9,0.0,12214.0,32.1,3.0,100.0,31.0,0.0,0.0,7.983736832378488,36,1,False,140.98030760385222,True
91284,5405826,11850.0,11850.0, 36 months,16.29,418.31,C,8 years,RENT,133400.0,Not Verified,2013-06-01,wedding,14.45,0.0,2001-02-01,11.0,0.0,11517.0,52.8,0.0,35040.0,57.1,0.0,94.0,17.0,0.0,0.0,15.014682026324977,36,1,False,147.945543029631,True
403119,11666244,16000.0,16000.0, 36 months,9.67,513.8,B,3 years,RENT,75000.0,Source Verified,2014-02-01,credit_card,16.47,0.0,2001-12-01,15.0,0.0,25028.0,56.6,0.0,186589.0,77.8,1.0,100.0,25.0,0.0,0.0,25.955358426251053,36,1,False,146.039959752767,False
205984,33380815,11550.0,11550.0, 60 months,20.99,312.41,E,10+ years,MORTGAGE,60000.0,Source Verified,2014-11-01,debt_consolidation,29.26,0.0,1998-02-01,15.0,0.0,14185.0,69.5,0.0,197474.0,81.7,1.0,100.0,36.0,0.0,0.0,5.946734019179039,60,1,False,200.9733259409844,False
35952,7680339,15000.0,15000.0, 60 months,11.99,333.6,B,9 years,MORTGAGE,85000.0,Source Verified,2013-10-01,credit_card,9.17,2.0,2002-08-01,8.0,0.0,14524.0,50.1,0.0,190405.0,46.9,1.0,92.0,29.0,0.0,139.0,8.969383354894351,60,1,False,134.01507217807347,True
150827,1586411,35000.0,35000.0, 36 months,15.31,1218.61,C,10+ years,MORTGAGE,250000.0,Verified,2012-10-01,debt_consolidation,16.49,0.0,1981-07-01,19.0,0.0,83531.0,74.9,0.0,422531.0,85.0,1.0,100.0,43.0,0.0,0.0,16.95312018727284,36,1,False,375.03850181728575,True
213925,34383295,13475.0,13475.0, 36 months,16.49,477.01,D,10+ years,RENT,45000.0,Source Verified,2014-11-01,debt_consolidation,18.03,0.0,1989-01-01,9.0,0.0,16675.0,80.2,0.0,24531.0,94.0,0.0,94.1,17.0,0.0,0.0,15.014682026324977,36,3,True,309.98583133123884,False
406990,11436056,19675.0,19675.0, 36 months,16.24,694.05,C,,RENT,47000.0,Verified,2014-02-01,debt_consolidation,28.45,0.0,1989-01-01,11.0,0.0,32329.0,68.5,0.0,47577.0,76.4,0.0,100.0,23.0,0.0,0.0,15.934618780673114,36,3,True,301.01644797634447,False
386758,12625794,6875.0,6875.0, 36 months,14.16,235.51,C,6 years,RENT,38000.0,Source Verified,2014-03-01,debt_consolidation,28.92,0.0,1996-04-01,9.0,3.0,3019.0,44.4,0.0,29123.0,44.4,0.0,100.0,17.0,0.0,411.0,11.992032690609664,36,3,True,214.96950656070968,True
399277,11935554,10000.0,10000.0, 36 months,14.64,344.9,C,10+ years,MORTGAGE,56676.0,Verified,2014-02-01,debt_consolidation,28.14,1.0,2000-07-01,17.0,0.0,14162.0,63.5,0.0,283880.0,72.8,3.0,87.9,36.0,0.0,0.0,10.973531284009939,36,1,False,163.05878970820757,False
251813,28883814,6000.0,6000.0, 36 months,17.57,215.63,D,6 years,RENT,27000.0,Verified,2014-10-01,other,24.89,2.0,2006-08-01,15.0,0.0,2434.0,55.3,0.0,62319.0,88.2,0.0,90.0,20.0,0.0,0.0,8.969383354894351,36,1,False,98.00611922216062,True
275575,25317512,24000.0,24000.0, 36 months,7.69,748.65,A,10+ years,RENT,320000.0,Verified,2014-08-01,debt_consolidation,15.85,0.0,1987-03-01,10.0,0.0,72006.0,84.0,0.0,160588.0,49.8,0.0,96.6,29.0,0.0,0.0,18.990123000472288,36,1,False,329.04166409987886,True
18859,8966058,12000.0,12000.0, 36 months,15.1,416.58,C,10+ years,RENT,65000.0,Not Verified,2013-11-01,debt_consolidation,24.96,1.0,1982-10-01,12.0,0.0,18533.0,82.7,0.0,75722.0,84.0,1.0,80.6,31.0,0.0,0.0,17.938766709788702,36,3,True,373.0343538881702,True
88821,5607338,21000.0,21000.0, 36 months,19.05,770.31,D,10+ years,MORTGAGE,60000.0,Verified,2013-06-01,other,22.16,1.0,1997-04-01,13.0,0.0,20894.0,45.8,0.0,186714.0,96.7,0.0,95.0,20.0,0.0,0.0,32.03351198176554,36,1,False,194.00809051520565,True
325930,19165890,7000.0,7000.0, 36 months,8.39,220.62,A,< 1 year,RENT,58000.0,Not Verified,2014-06-01,debt_consolidation,26.35,0.0,1995-08-01,11.0,0.0,26015.0,82.9,0.0,53821.0,97.7,0.0,100.0,20.0,0.0,0.0,17.018829955440562,36,1,False,226.00874761288733,True
62609,6625328,21000.0,21000.0, 36 months,14.33,721.11,C,5 years,MORTGAGE,120000.0,Source Verified,2013-08-01,debt_consolidation,11.8,0.0,1995-03-01,11.0,0.0,44902.0,86.9,0.0,262790.0,99.0,1.0,100.0,37.0,0.0,0.0,5.0267972648309,36,1,False,221.04766011622416,True
307167,20742218,2650.0,2650.0, 36 months,18.99,97.13,E,9 years,RENT,42131.7,Not Verified,2014-07-01,debt_consolidation,14.95,0.0,2009-01-01,9.0,1.0,1802.0,40.0,0.0,17728.0,78.2,3.0,100.0,9.0,0.0,207.0,4.041150742315037,36,3,True,65.93975235631122,True
129097,3148874,16000.0,16000.0, 36 months,15.8,560.94,C,7 years,OWN,65000.0,Source Verified,2013-01-01,debt_consolidation,8.99,1.0,1994-07-01,9.0,0.0,17415.0,78.8,0.0,129902.0,81.4,3.0,91.0,23.0,0.0,0.0,21.979917452103738,36,1,False,222.06616152282388,True
92942,5026586,28000.0,28000.0, 60 months,19.72,737.48,D,4 years,MORTGAGE,156000.0,Source Verified,2013-05-01,credit_card,19.35,0.0,1981-07-01,15.0,0.0,32127.0,93.9,0.0,474559.0,93.3,0.0,100.0,32.0,0.0,0.0,18.037331362040288,60,1,False,382.00373724306456,True
383259,12786492,8000.0,8000.0, 36 months,12.49,267.6,B,3 years,RENT,42000.0,Source Verified,2014-03-01,debt_consolidation,7.69,0.0,2003-08-01,10.0,0.0,3661.0,21.4,0.0,198574.0,9.2,1.0,95.0,20.0,0.0,0.0,1.0185014065997249,36,1,False,126.98412698412699,True
100660,4548463,10000.0,10000.0, 36 months,17.77,360.38,D,< 1 year,RENT,313950.0,Source Verified,2013-05-01,moving,11.21,0.0,1991-11-01,10.0,0.0,46642.0,97.2,0.0,374805.0,97.4,3.0,100.0,37.0,0.0,0.0,22.998418858703463,36,3,True,257.97654982648515,False
322102,19406458,11500.0,11500.0, 60 months,24.99,337.48,F,< 1 year,MORTGAGE,32000.0,Verified,2014-06-01,debt_consolidation,3.26,0.0,1997-01-01,4.0,1.0,3792.0,37.5,0.0,51442.0,41.2,2.0,100.0,9.0,0.0,0.0,12.977679213125526,60,3,True,208.9570627733629,True
314267,19637872,4200.0,4200.0, 36 months,20.99,158.22,E,10+ years,RENT,70000.0,Verified,2014-07-01,other,1.63,0.0,2001-09-01,7.0,1.0,4889.0,36.5,0.0,4889.0,49.4,3.0,100.0,15.0,0.0,0.0,1.0185014065997249,36,1,False,153.95798681697775,True
119033,3496375,11000.0,11000.0, 36 months,6.03,334.8,A,10+ years,MORTGAGE,82000.0,Not Verified,2013-03-01,debt_consolidation,15.89,0.0,1992-12-01,8.0,0.0,7957.0,56.0,0.0,215435.0,57.9,0.0,100.0,35.0,0.0,0.0,16.000328548840837,36,3,True,242.96186780016018,True
106545,4284909,35000.0,35000.0, 60 months,24.89,1025.05,G,4 years,MORTGAGE,95000.0,Verified,2013-04-01,credit_card,34.19,0.0,1995-07-01,20.0,0.0,43299.0,93.5,0.0,250481.0,84.9,2.0,97.0,42.0,0.0,0.0,9.035093123062076,60,1,False,213.0310683997618,False
1409,10095030,25000.0,25000.0, 36 months,7.9,782.26,A,5 years,MORTGAGE,82500.0,Verified,2013-12-01,credit_card,22.19,0.0,1994-07-01,15.0,0.0,40432.0,49.1,0.0,433006.0,49.7,2.0,100.0,34.0,0.0,0.0,26.021068194418778,36,1,False,233.0396928068338,True
140305,2219001,15000.0,15000.0, 36 months,14.33,515.08,C,2 years,RENT,56000.0,Not Verified,2012-11-01,debt_consolidation,8.7,0.0,2004-09-01,8.0,0.0,15143.0,51.3,0.0,283513.0,90.3,0.0,100.0,16.0,0.0,247.0,13.996180619725251,36,3,True,98.00611922216062,False
64976,6550169,9600.0,9600.0, 36 months,13.68,326.62,C,8 years,MORTGAGE,46000.0,Verified,2013-08-01,debt_consolidation,23.62,0.0,1995-05-01,9.0,0.0,26136.0,87.7,0.0,26936.0,97.3,0.0,100.0,19.0,0.0,0.0,27.00671471693464,36,3,True,219.04351218710858,True
4175,9924728,9600.0,9600.0, 36 months,8.9,304.84,A,8 years,RENT,105000.0,Not Verified,2013-12-01,debt_consolidation,16.88,2.0,2002-03-01,18.0,0.0,19731.0,85.0,0.0,55805.0,82.5,0.0,90.0,31.0,0.0,0.0,25.002566787819053,36,1,False,141.04601737201995,True
234943,31326753,25000.0,25000.0, 36 months,11.67,826.43,B,10+ years,RENT,68000.0,Verified,2014-10-01,debt_consolidation,11.61,1.0,1985-02-01,5.0,0.0,19252.0,54.0,0.0,186260.0,61.0,5.0,88.0,16.0,0.0,0.0,15.014682026324977,36,1,False,355.94981416456193,True
46836,7266821,7200.0,7200.0, 36 months,11.99,239.11,B,5 years,MORTGAGE,65000.0,Source Verified,2013-09-01,debt_consolidation,11.45,0.0,2002-10-01,16.0,1.0,5407.0,58.1,0.0,40661.0,58.8,0.0,100.0,57.0,0.0,758.0,10.973531284009939,36,1,False,131.02527772644203,True
101656,4527092,12000.0,12000.0, 36 months,11.14,393.67,B,10+ years,MORTGAGE,55000.0,Not Verified,2013-05-01,debt_consolidation,5.43,0.0,2002-01-01,10.0,0.0,10688.0,53.7,0.0,102703.0,60.9,0.0,84.0,19.0,0.0,0.0,16.0331834329247,36,3,True,135.95351033902134,False
291672,20712408,22950.0,22950.0, 60 months,15.61,553.36,D,10+ years,MORTGAGE,50000.0,Source Verified,2014-07-01,debt_consolidation,14.14,0.0,1980-12-01,9.0,0.0,25737.0,68.3,0.0,128221.0,76.1,0.0,94.4,18.0,0.0,0.0,6.045298671430625,60,1,False,402.96515328856856,True
307736,20791831,15000.0,15000.0, 60 months,14.49,352.85,C,10+ years,RENT,67500.0,Source Verified,2014-07-01,debt_consolidation,19.57,0.0,2001-08-01,9.0,0.0,13317.0,58.9,0.0,26032.0,77.1,0.0,87.5,16.0,0.0,0.0,17.018829955440562,60,3,True,154.9764882235775,True
404068,11316131,35000.0,35000.0, 60 months,23.4,994.73,E,10+ years,MORTGAGE,110000.0,Verified,2014-02-01,debt_consolidation,17.86,0.0,1998-04-01,7.0,1.0,7928.0,63.0,0.0,134903.0,98.0,2.0,86.0,21.0,0.0,0.0,16.920265303188977,60,3,True,190.0655044251422,True
385075,12865843,29975.0,29975.0, 60 months,18.25,765.26,D,6 years,RENT,60000.0,Source Verified,2014-03-01,home_improvement,3.1,1.0,2003-05-01,18.0,0.0,530.0,0.9,0.0,530.0,0.5,1.0,89.3,28.0,0.0,0.0,25.035421671902913,60,1,False,130.0067763198423,True
152647,1552818,11875.0,11875.0, 36 months,7.62,370.05,A,6 years,RENT,100000.0,Not Verified,2012-10-01,major_purchase,0.17,0.0,2004-12-01,4.0,0.0,271.0,0.8,0.0,271.0,0.8,0.0,100.0,7.0,0.0,0.0,35.97609807182899,36,1,False,93.99782336392944,True
401324,11668257,35000.0,35000.0, 60 months,15.61,843.9,C,4 years,MORTGAGE,140000.0,Verified,2014-02-01,debt_consolidation,27.16,0.0,1998-07-01,15.0,0.0,59592.0,76.9,0.0,502005.0,83.8,0.0,96.8,31.0,0.0,0.0,10.973531284009939,60,1,False,187.07570997351075,False
110550,3928656,15000.0,15000.0, 36 months,12.12,499.08,B,6 years,MORTGAGE,48000.0,Not Verified,2013-04-01,debt_consolidation,17.75,0.0,2007-08-01,9.0,0.0,11631.0,51.7,0.0,14108.0,63.4,0.0,100.0,10.0,0.0,0.0,8.01659171646235,36,3,True,68.00961005359453,True
159587,1476003,7200.0,7200.0, 36 months,10.16,232.87,B,10+ years,MORTGAGE,49000.0,Verified,2012-09-01,debt_consolidation,19.59,0.0,1995-12-01,13.0,0.0,18999.0,31.6,0.0,182892.0,37.5,1.0,100.0,32.0,0.0,0.0,2.0041479291155877,36,1,False,201.03903570915213,False
8544,9665262,35000.0,35000.0, 36 months,14.98,1212.95,C,2 years,RENT,160000.0,Verified,2013-12-01,debt_consolidation,8.37,2.0,1997-11-01,20.0,0.0,25033.0,56.1,0.0,40348.0,77.6,0.0,94.9,40.0,0.0,0.0,20.994270929587877,36,3,True,192.9895891086059,True
13598,9135218,29400.0,29400.0, 36 months,7.9,919.94,A,1 year,RENT,169700.0,Verified,2013-12-01,debt_consolidation,17.72,0.0,2006-07-01,11.0,0.0,31107.0,57.6,0.0,686314.0,58.5,0.0,100.0,19.0,0.0,0.0,18.957268116388427,36,1,False,89.03673586726627,True
84517,5767477,16000.0,16000.0, 36 months,14.09,547.55,B,10+ years,MORTGAGE,56000.0,Verified,2013-06-01,credit_card,16.97,0.0,2002-12-01,14.0,1.0,15503.0,62.3,0.0,150885.0,81.0,1.0,100.0,25.0,0.0,0.0,13.996180619725251,36,3,True,125.99848046161112,True
395248,11657187,35000.0,35000.0, 60 months,23.43,995.34,F,10+ years,MORTGAGE,96000.0,Verified,2014-03-01,debt_consolidation,30.4,0.0,1994-01-01,13.0,0.0,97765.0,89.5,0.0,316088.0,89.6,1.0,94.7,19.0,0.0,0.0,16.000328548840837,60,1,False,241.94336639356044,False
383410,12905865,35000.0,35000.0, 60 months,24.08,1008.51,F,2 years,OWN,95000.0,Verified,2014-03-01,major_purchase,15.9,0.0,1994-11-01,5.0,0.0,37310.0,96.9,0.0,37310.0,96.9,0.0,90.9,11.0,0.0,0.0,3.0226493357153124,60,3,True,231.95548163206638,True
248021,29564456,25000.0,25000.0, 60 months,13.98,581.45,C,2 years,MORTGAGE,79000.0,Source Verified,2014-10-01,debt_consolidation,19.78,0.0,1995-09-01,24.0,1.0,16156.0,78.8,0.0,158749.0,96.6,0.0,97.8,47.0,0.0,0.0,13.010534097209389,60,3,True,228.99854206451877,False
25259,8566561,7000.0,7000.0, 36 months,11.99,232.47,B,2 years,MORTGAGE,155867.0,Source Verified,2013-11-01,home_improvement,16.6,0.0,2000-07-01,16.0,0.0,35865.0,77.3,0.0,285699.0,97.5,3.0,97.0,33.0,0.0,0.0,29.963654284482228,36,1,False,160.03614037249224,True
25094,7275529,24000.0,24000.0, 36 months,7.9,750.97,A,4 years,MORTGAGE,150000.0,Verified,2013-11-01,debt_consolidation,18.08,0.0,2001-12-01,12.0,0.0,115054.0,79.6,0.0,503188.0,82.6,0.0,100.0,31.0,0.0,0.0,15.934618780673114,36,1,False,143.01731041705168,True
150400,1593078,6000.0,6000.0, 36 months,12.12,199.63,B,1 year,RENT,65000.0,Verified,2012-10-01,debt_consolidation,29.44,0.0,2001-12-01,14.0,0.0,18204.0,45.5,0.0,67901.0,67.9,2.0,96.0,31.0,0.0,0.0,23.984065381219327,36,1,False,130.0067763198423,False
237935,28883935,30000.0,30000.0, 60 months,18.99,778.06,E,4 years,MORTGAGE,77000.0,Verified,2014-10-01,house,11.03,0.0,1994-09-01,5.0,0.0,11032.0,64.9,0.0,203511.0,68.5,0.0,100.0,10.0,0.0,0.0,9.987884761494076,60,3,True,240.99057475512845,False
288894,23593383,14000.0,14000.0, 60 months,16.29,342.62,D,< 1 year,RENT,40000.0,Not Verified,2014-08-01,credit_card,14.97,0.0,1996-08-01,15.0,0.0,9182.0,57.4,0.0,111887.0,73.2,2.0,100.0,23.0,0.0,0.0,2.0041479291155877,60,3,True,215.9880079673094,True
392835,12406861,3475.0,3475.0, 36 months,18.25,126.07,D,5 years,RENT,23000.0,Source Verified,2014-03-01,other,24.9,0.0,2010-03-01,6.0,0.0,2958.0,73.0,0.0,26994.0,82.0,0.0,100.0,7.0,0.0,0.0,21.027125813671738,36,3,True,48.000985646522516,True
110877,3917047,12000.0,12000.0, 36 months,15.31,417.81,C,10+ years,MORTGAGE,50000.0,Not Verified,2013-04-01,debt_consolidation,11.3,1.0,1999-09-01,15.0,0.0,10075.0,55.4,0.0,19144.0,90.4,0.0,96.0,29.0,0.0,0.0,25.988213310334913,36,1,False,162.99307994003985,False
118470,3498882,10750.0,10750.0, 60 months,17.27,268.73,C,< 1 year,RENT,32000.0,Verified,2013-03-01,debt_consolidation,29.14,0.0,2001-12-01,9.0,0.0,13340.0,64.1,0.0,30557.0,72.9,1.0,100.0,27.0,0.0,0.0,7.030945193946487,60,3,True,134.96786381650548,True
159406,1485810,6000.0,6000.0, 36 months,12.12,199.63,B,10+ years,RENT,40000.0,Source Verified,2012-09-01,credit_card,8.16,0.0,2002-11-01,6.0,0.0,8442.0,82.0,0.0,8442.0,82.0,0.0,100.0,6.0,0.0,0.0,35.97609807182899,36,1,False,118.01474362923263,False
87437,5609831,15000.0,15000.0, 36 months,12.12,499.08,B,5 years,RENT,40165.0,Verified,2013-06-01,credit_card,29.07,0.0,2006-05-01,9.0,0.0,11713.0,53.5,0.0,34067.0,59.0,0.0,100.0,14.0,0.0,0.0,27.00671471693464,36,3,True,85.0284400090351,False
160543,1471781,16000.0,16000.0, 36 months,17.77,576.6,D,4 years,MORTGAGE,59000.0,Not Verified,2012-08-01,debt_consolidation,13.16,0.0,1996-08-01,12.0,0.0,23350.0,61.4,0.0,61484.0,61.8,0.0,100.0,30.0,0.0,0.0,25.002566787819053,36,3,True,192.00394258609006,True
111967,3809174,20000.0,20000.0, 36 months,12.12,665.44,B,10+ years,MORTGAGE,52000.0,Verified,2013-04-01,debt_consolidation,30.85,0.0,1990-07-01,24.0,0.0,19464.0,78.8,0.0,50717.0,82.0,1.0,100.0,39.0,0.0,0.0,36.008952955912854,36,1,False,273.024086736894,True
102083,4535521,23675.0,23675.0, 36 months,7.62,737.75,A,3 years,OWN,85000.0,Verified,2013-05-01,home_improvement,26.9,0.0,2004-01-01,9.0,0.0,42277.0,83.9,0.0,392313.0,87.5,0.0,100.0,20.0,0.0,0.0,35.02330643339699,36,1,False,111.96944495780201,False
246436,29785357,35000.0,35000.0, 60 months,18.24,893.35,D,10+ years,OWN,86000.0,Verified,2014-10-01,debt_consolidation,11.74,1.0,1997-06-01,8.0,0.0,20182.0,53.5,0.0,44867.0,49.0,1.0,87.5,16.0,0.0,0.0,18.004476477956427,60,1,False,208.0042711349309,True
121226,3377824,12000.0,12000.0, 36 months,10.16,388.11,B,10+ years,RENT,108000.0,Verified,2013-02-01,credit_card,9.42,0.0,1987-01-01,10.0,0.0,9444.0,68.9,0.0,73625.0,80.7,0.0,88.0,27.0,0.0,0.0,36.92888971026099,36,1,False,313.041335551038,True
418199,10142349,11200.0,11200.0, 60 months,16.24,273.8,C,< 1 year,RENT,41000.0,Source Verified,2014-01-01,debt_consolidation,27.46,1.0,1998-03-01,16.0,0.0,13650.0,59.9,0.0,63706.0,71.8,0.0,88.4,43.0,0.0,0.0,4.9610874966631755,60,1,False,190.0655044251422,True
378020,13196451,23375.0,23375.0, 60 months,20.49,625.69,E,10+ years,RENT,67000.0,Not Verified,2014-03-01,debt_consolidation,28.93,0.0,2003-10-01,15.0,0.0,10982.0,46.3,0.0,262409.0,65.1,0.0,100.0,31.0,0.0,0.0,22.045627220271463,60,3,True,124.9799790550114,True
104597,4300105,2700.0,2700.0, 36 months,18.75,98.64,D,4 years,RENT,35000.0,Not Verified,2013-04-01,debt_consolidation,4.73,0.0,2004-08-01,4.0,0.0,3655.0,56.2,0.0,3655.0,50.0,3.0,100.0,10.0,0.0,0.0,22.965563974619602,36,1,False,103.98570812542351,True
2181,10126437,15000.0,15000.0, 36 months,17.57,539.06,D,3 years,RENT,48000.0,Not Verified,2013-12-01,debt_consolidation,10.93,0.0,2001-11-01,7.0,0.0,10156.0,61.6,0.0,26130.0,61.6,0.0,100.0,7.0,0.0,0.0,21.979917452103738,36,1,False,144.9886034620834,True
99205,2945582,18000.0,18000.0, 36 months,16.29,635.41,C,10+ years,RENT,80000.0,Verified,2013-05-01,debt_consolidation,15.39,0.0,2001-07-01,13.0,0.0,14648.0,67.5,0.0,33873.0,88.0,0.0,100.0,38.0,0.0,0.0,9.987884761494076,36,3,True,141.99880901045196,True
147586,1616403,8875.0,8875.0, 36 months,13.11,299.51,B,2 years,RENT,26000.0,Not Verified,2012-10-01,credit_card,21.46,0.0,2007-08-01,9.0,0.0,9759.0,57.4,0.0,27945.0,75.6,1.0,100.0,9.0,0.0,0.0,5.979588903262901,36,3,True,62.03002115033163,True
109024,3812485,10000.0,10000.0, 36 months,12.12,332.72,B,10+ years,MORTGAGE,115000.0,Not Verified,2013-04-01,other,0.43,0.0,2003-05-01,4.0,0.0,2857.0,4.3,0.0,2857.0,4.3,2.0,100.0,12.0,0.0,0.0,5.0267972648309,36,1,False,119.03324503583235,False
261124,28002011,6300.0,6300.0, 36 months,13.35,213.34,C,5 years,RENT,58800.0,Verified,2014-09-01,credit_card,8.29,0.0,1999-05-01,3.0,1.0,558.0,15.1,0.0,23409.0,16.9,0.0,100.0,19.0,0.0,0.0,9.955029877410214,36,3,True,184.05306063779543,True
107907,3107015,16425.0,16425.0, 36 months,11.14,538.83,B,6 years,RENT,82000.0,Not Verified,2013-04-01,debt_consolidation,20.87,0.0,2004-10-01,7.0,0.0,36658.0,95.1,0.0,57620.0,99.6,0.0,100.0,14.0,0.0,0.0,31.015010575165814,36,1,False,101.98156019630794,True
107096,4187098,30000.0,30000.0, 60 months,21.0,811.61,E,2 years,RENT,175000.0,Verified,2013-04-01,debt_consolidation,17.06,0.0,1993-08-01,4.0,1.0,27512.0,99.3,0.0,61039.0,99.3,0.0,100.0,28.0,0.0,0.0,23.984065381219327,60,1,False,235.9966323743814,False
379921,13008372,16000.0,16000.0, 60 months,15.61,385.79,C,10+ years,RENT,60000.0,Source Verified,2014-03-01,debt_consolidation,21.08,0.0,2004-09-01,7.0,0.0,6685.0,50.0,0.0,32126.0,4.0,4.0,83.0,12.0,0.0,0.0,6.045298671430625,60,3,True,113.94073800283374,True
97868,4985236,8000.0,8000.0, 36 months,6.62,245.63,A,1 year,OWN,25000.0,Not Verified,2013-05-01,credit_card,28.27,0.0,2004-07-01,11.0,0.0,4493.0,25.5,0.0,6637.0,39.8,0.0,100.0,12.0,0.0,191.0,36.008952955912854,36,1,False,105.9898560545391,True
219867,33140161,28000.0,28000.0, 36 months,7.69,873.42,A,< 1 year,MORTGAGE,100000.0,Source Verified,2014-11-01,debt_consolidation,13.96,0.0,1994-09-01,12.0,0.0,12195.0,36.1,0.0,282351.0,41.7,0.0,100.0,37.0,0.0,0.0,9.987884761494076,36,1,False,242.00907616172816,True
153876,1551452,17425.0,17425.0, 36 months,11.14,571.63,B,7 years,RENT,45000.0,Not Verified,2012-09-01,debt_consolidation,26.0,0.0,2000-01-01,8.0,0.0,20798.0,67.3,0.0,28772.0,87.0,0.0,100.0,12.0,0.0,0.0,12.977679213125526,36,3,True,152.0195486560299,True
89935,4774616,10000.0,10000.0, 36 months,7.62,311.62,A,4 years,MORTGAGE,115000.0,Verified,2013-06-01,credit_card,8.94,0.0,1995-10-01,12.0,0.0,13190.0,24.0,0.0,220955.0,24.0,1.0,97.0,37.0,0.0,0.0,31.015010575165814,36,1,False,212.01256699316207,True
55264,6907117,31825.0,31825.0, 36 months,14.33,1092.82,C,2 years,RENT,102500.0,Verified,2013-09-01,debt_consolidation,6.36,0.0,2007-02-01,8.0,0.0,15838.0,53.3,0.0,23440.0,20.1,0.0,100.0,15.0,0.0,0.0,29.963654284482228,36,1,False,78.98314133760447,False
104778,4309726,2000.0,2000.0, 36 months,17.27,71.58,C,6 years,RENT,25000.0,Not Verified,2013-04-01,debt_consolidation,24.41,0.0,1999-06-01,5.0,0.0,13608.0,83.5,0.0,13608.0,100.4,0.0,100.0,9.0,0.0,0.0,6.012443787346763,36,3,True,166.01572927575515,True
114892,3633774,19200.0,19200.0, 36 months,16.29,677.77,C,10+ years,MORTGAGE,57000.0,Source Verified,2013-03-01,debt_consolidation,23.03,0.0,1997-11-01,10.0,0.0,19280.0,56.0,0.0,35291.0,87.3,0.0,96.0,26.0,0.0,0.0,6.045298671430625,36,3,True,183.95449598554384,True
341780,16081774,4300.0,4300.0, 36 months,12.99,144.87,C,1 year,MORTGAGE,70000.0,Not Verified,2014-05-01,debt_consolidation,20.52,0.0,1999-08-01,14.0,0.0,16567.0,67.9,0.0,193160.0,95.2,3.0,98.1,53.0,0.0,568.0,11.006386168093801,36,1,False,176.98926055976509,True
157053,1513481,14000.0,14000.0, 36 months,12.12,465.81,B,5 years,MORTGAGE,40000.0,Not Verified,2012-09-01,credit_card,14.22,0.0,2000-11-01,14.0,0.0,11383.0,46.1,0.0,88684.0,51.5,0.0,97.0,38.0,0.0,0.0,29.930799400398364,36,1,False,141.99880901045196,True
413262,10145531,14000.0,14000.0, 60 months,17.57,352.25,D,2 years,MORTGAGE,44000.0,Verified,2014-01-01,debt_consolidation,19.64,0.0,2001-09-01,10.0,0.0,12823.0,62.2,0.0,190653.0,100.8,1.0,95.5,22.0,0.0,0.0,7.983736832378488,60,3,True,148.01125279779873,True
100697,4569367,7200.0,7200.0, 36 months,17.77,259.47,D,3 years,RENT,29000.0,Not Verified,2013-05-01,credit_card,8.11,0.0,2009-10-01,7.0,0.0,5576.0,47.3,0.0,5576.0,62.8,1.0,100.0,7.0,0.0,0.0,21.059980697755602,36,1,False,42.97418838169162,True
87075,5405909,26500.0,26500.0, 60 months,24.89,776.11,G,3 years,MORTGAGE,60000.0,Verified,2013-06-01,debt_consolidation,18.12,0.0,1997-07-01,7.0,0.0,24065.0,100.7,0.0,228087.0,100.5,1.0,100.0,23.0,0.0,0.0,10.973531284009939,60,3,True,191.0182960635742,True
