,id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,out_prncp,tot_cur_bal,bc_util,funded_amnt_inv,inq_last_6mths,pct_tl_nvr_dlq,total_acc,sub_grade,acc_now_delinq,tot_coll_amt,default,loan_length,term_num,label,cr_hist
105541,4307590,4000.0,4000.0, 36 months,18.75,146.12,D,10+ years,RENT,76000.0,Verified,2013-04-01,Charged Off,credit_card,29.75,2.0,1999-02-01,19.0,0.0,15749.0,40.0,2313.320000000003,2014-05-01,398.96,0.0,96069.0,94.5,4000.0,1.0,97.0,41.0,D3,0.0,0.0,1,12.977679213125526,36,1,169.9583153658186
378062,13096770,16000.0,16000.0, 36 months,12.99,539.03,B,4 years,MORTGAGE,135000.0,Source Verified,2014-03-01,Charged Off,home_improvement,12.53,0.0,1997-09-01,7.0,0.0,7309.0,50.4,10472.24,2015-09-01,0.0,0.0,291870.0,50.4,16000.0,0.0,92.9,18.0,B5,0.0,0.0,1,18.037331362040288,36,1,197.9506766052691
64376,6551311,24000.0,24000.0, 36 months,6.62,736.89,A,4 years,MORTGAGE,67000.0,Source Verified,2013-08-01,Charged Off,debt_consolidation,8.48,0.0,1995-12-01,9.0,0.0,29424.0,44.7,11768.23,2014-09-01,2202.34,0.0,104193.0,44.7,24000.0,1.0,100.0,17.0,A2,0.0,0.0,1,13.010534097209389,36,1,212.01256699316207
399940,11974902,28100.0,28100.0, 36 months,14.64,969.15,C,10+ years,OWN,64000.0,Not Verified,2014-02-01,Charged Off,credit_card,18.19,0.0,2000-12-01,19.0,0.0,32317.0,60.5,9261.9,2014-09-01,3447.0,0.0,32317.0,77.0,28100.0,1.0,95.8,24.0,C3,0.0,0.0,1,6.965235425778763,36,1,158.03199244337665
102354,4545349,22250.0,22250.0, 60 months,17.27,556.21,C,10+ years,MORTGAGE,50000.0,Verified,2013-05-01,Charged Off,debt_consolidation,16.68,0.0,1997-11-01,7.0,0.0,12174.0,80.6,3329.46,2013-11-01,0.0,0.0,112290.0,87.8,22250.0,0.0,100.0,18.0,C5,0.0,0.0,1,6.045298671430625,60,1,185.95864391465943
368803,14197791,7500.0,7500.0, 36 months,15.31,261.13,C,5 years,RENT,41000.0,Source Verified,2014-04-01,Charged Off,debt_consolidation,4.43,0.0,1967-03-01,9.0,1.0,4590.0,58.1,2350.17,2015-01-01,0.0,0.0,4666.0,97.7,7500.0,0.0,100.0,23.0,C4,0.0,0.0,1,9.035093123062076,36,1,565.0382964742603
360617,14650811,10000.0,10000.0, 36 months,14.16,342.56,C,10+ years,RENT,65000.0,Verified,2014-04-01,Charged Off,debt_consolidation,14.0,0.0,2008-09-01,14.0,0.0,10948.0,43.6,1027.68,2014-08-01,0.0,0.0,18270.0,44.9,10000.0,2.0,100.0,19.0,C2,0.0,0.0,1,4.008295858231175,36,1,66.95825376291094
138028,2375160,9500.0,9500.0, 36 months,14.09,325.11,B,1 year,RENT,70000.0,Not Verified,2012-12-01,Charged Off,debt_consolidation,14.85,2.0,1996-10-01,12.0,0.0,13439.0,47.1,10091.21,2015-06-01,337.91,0.0,39127.0,54.7,9500.0,0.0,88.0,18.0,B5,0.0,0.0,1,29.963654284482228,36,1,194.00809051520565
119937,3381657,7875.0,7875.0, 60 months,13.11,179.63,B,10+ years,MORTGAGE,61000.0,Verified,2013-03-01,Charged Off,major_purchase,17.5,0.0,1998-05-01,17.0,0.0,7761.0,18.0,4828.6,2014-02-01,2853.55,0.0,169166.0,22.9,7875.0,1.0,100.0,36.0,B4,0.0,0.0,1,11.072095936261524,60,1,178.00776196636482
96286,5031059,3000.0,3000.0, 36 months,18.75,109.59,D,6 years,OWN,53560.0,Verified,2013-05-01,Charged Off,small_business,25.47,0.0,2005-03-01,10.0,0.0,12200.0,61.9,1822.3,2014-07-01,290.29,0.0,41255.0,71.0,3000.0,1.0,100.0,15.0,D3,0.0,0.0,1,13.996180619725251,36,1,98.00611922216062
421166,10131110,10000.0,10000.0, 60 months,12.85,226.77,B,3 years,OWN,44000.0,Verified,2014-01-01,Charged Off,credit_card,34.53,0.0,1987-11-01,10.0,0.0,9555.0,28.7,453.54,2014-03-01,0.0,0.0,28217.0,51.8,10000.0,0.0,100.0,26.0,B4,0.0,0.0,1,1.9384381609478634,60,1,314.0269820735539
88359,5648222,35000.0,35000.0, 60 months,21.0,946.87,E,10+ years,OWN,350000.0,Verified,2013-06-01,Charged Off,major_purchase,13.92,0.0,1970-07-01,10.0,1.0,59525.0,42.8,23671.75,2015-08-01,20.4,0.0,109391.0,65.7,34975.0,1.0,100.0,20.0,E2,0.0,0.0,1,25.988213310334913,60,1,515.0331628986221
392821,12386776,8000.0,8000.0, 36 months,16.59,283.6,D,10+ years,MORTGAGE,44000.0,Verified,2014-03-01,Charged Off,home_improvement,9.93,1.0,2000-04-01,9.0,0.0,4124.0,61.6,4254.0,2015-06-01,0.0,0.0,400036.0,94.6,8000.0,1.0,97.7,52.0,D1,0.0,0.0,1,15.014682026324977,36,1,166.96852091418714
359064,13055949,22275.0,22275.0, 60 months,11.99,495.39,B,2 years,MORTGAGE,67500.0,Verified,2014-04-01,Charged Off,major_purchase,4.11,0.0,2003-01-01,5.0,0.0,0.0,0.0,4471.88,2014-07-01,2985.71,0.0,307093.0,0.0,22275.0,0.0,100.0,14.0,B3,0.0,0.0,1,2.9897944516314503,60,1,134.96786381650548
56215,6885120,17500.0,17500.0, 60 months,24.89,512.53,F,1 year,RENT,40000.0,Verified,2013-09-01,Charged Off,credit_card,29.61,0.0,1997-02-01,15.0,0.0,29781.0,77.8,5477.91,2014-03-01,2403.23,0.0,36396.0,96.1,17500.0,0.0,100.0,28.0,F4,0.0,0.0,1,5.946734019179039,60,1,198.96917801186882
232566,31607923,5825.0,5825.0, 36 months,20.2,217.08,E,3 years,RENT,13000.0,Verified,2014-11-01,Charged Off,debt_consolidation,9.33,0.0,2009-08-01,13.0,0.0,2645.0,54.0,2381.34,2015-10-01,0.0,0.0,26063.0,52.7,5825.0,1.0,100.0,16.0,E3,0.0,831.0,1,10.973531284009939,36,1,63.01566767284749
284189,23924772,16000.0,16000.0, 36 months,10.99,523.75,B,1 year,OWN,55000.0,Not Verified,2014-08-01,Charged Off,credit_card,29.37,0.0,2006-11-01,14.0,0.0,20257.0,61.2,5761.25,2015-07-01,0.0,0.0,27454.0,76.8,16000.0,1.0,100.0,20.0,B3,0.0,0.0,1,10.973531284009939,36,1,92.97932195732972
132053,2994615,15000.0,15000.0, 36 months,15.8,525.88,C,10+ years,MORTGAGE,37000.0,Verified,2013-01-01,Charged Off,credit_card,19.46,0.0,1998-04-01,12.0,1.0,13079.0,41.1,10473.779999999995,2014-11-01,1389.93,0.0,84143.0,87.0,15000.0,1.0,100.0,27.0,C3,0.0,0.0,1,21.979917452103738,36,1,177.0549703279328
108217,4155873,7975.0,7975.0, 36 months,12.12,265.35,B,10+ years,MORTGAGE,62000.0,Verified,2013-04-01,Charged Off,credit_card,30.14,0.0,2002-11-01,14.0,0.0,32228.0,69.6,2917.14999999999,2014-03-01,0.0,0.0,235539.0,72.2,7975.0,1.0,95.0,23.0,B3,0.0,0.0,1,10.973531284009939,36,1,124.9799790550114
359083,14839029,10000.0,10000.0, 60 months,16.59,246.33,D,10+ years,RENT,40000.0,Source Verified,2014-04-01,Charged Off,moving,27.33,0.0,2001-11-01,5.0,1.0,9700.0,66.4,1724.31,2014-11-01,0.0,0.0,26906.0,100.0,10000.0,0.0,90.0,10.0,D1,0.0,0.0,1,7.030945193946487,60,1,148.96404443623072
23404,8628565,18250.0,18250.0, 36 months,15.61,638.11,C,10+ years,RENT,42000.0,Source Verified,2013-11-01,Charged Off,debt_consolidation,31.45,0.0,2000-11-01,23.0,0.0,19757.0,42.9,14038.3,2015-09-01,0.0,0.0,129075.0,54.7,18250.0,0.0,100.0,48.0,C3,0.0,0.0,1,21.979917452103738,36,1,155.9949896301772
38810,7669832,10000.0,10000.0, 36 months,14.3,343.24,C,7 years,MORTGAGE,48000.0,Source Verified,2013-10-01,Charged Off,debt_consolidation,27.93,0.0,2001-02-01,7.0,0.0,11043.0,74.1,8517.6,2015-01-01,3370.2,0.0,83124.0,96.0,10000.0,0.0,100.0,35.0,C1,0.0,2737.0,1,15.014682026324977,36,1,151.95383888786216
298455,21991297,26375.0,26375.0, 36 months,11.67,871.88,B,8 years,RENT,60000.0,Source Verified,2014-07-01,Charged Off,debt_consolidation,22.08,0.0,2000-11-01,9.0,0.0,37109.0,87.5,6975.04,2015-03-01,0.0,0.0,42919.0,84.9,26375.0,0.0,100.0,19.0,B4,0.0,0.0,1,7.983736832378488,36,1,163.94587157847184
158660,1494398,5000.0,5000.0, 36 months,15.31,174.09,C,< 1 year,RENT,21000.0,Source Verified,2012-09-01,Charged Off,debt_consolidation,17.37,0.0,1998-01-01,3.0,0.0,10361.0,58.2,1292.22,2013-03-01,248.21,0.0,10361.0,57.2,5000.0,0.0,100.0,8.0,C2,0.0,0.0,1,5.946734019179039,36,1,176.00361403724924
122774,3356832,16950.0,16950.0, 36 months,18.49,616.96,D,9 years,RENT,38000.0,Not Verified,2013-02-01,Charged Off,debt_consolidation,27.79,0.0,2001-07-01,12.0,0.0,14943.0,85.9,10020.48,2014-05-01,1402.24,0.0,35396.0,98.2,16950.0,0.0,86.0,22.0,D2,0.0,0.0,1,14.916117374073389,36,1,139.07472432698825
249139,29023775,9850.0,9850.0, 36 months,18.99,361.02,E,2 years,RENT,29000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,16.97,1.0,2006-03-01,19.0,0.0,4653.0,20.7,2765.9,2015-01-01,1682.84,0.0,11838.0,25.2,9850.0,3.0,96.0,25.0,E1,0.0,0.0,1,3.0226493357153124,36,1,103.03291648699152
364674,14478997,15000.0,15000.0, 36 months,9.67,481.69,B,6 years,MORTGAGE,125000.0,Source Verified,2014-04-01,Charged Off,major_purchase,18.57,2.0,2006-06-01,18.0,0.0,987.0,42.9,9633.8,2015-12-01,0.0,0.0,517080.0,42.9,15000.0,1.0,90.5,23.0,B1,0.0,0.0,1,20.008624407072013,36,1,93.99782336392944
94679,5155414,16200.0,16200.0, 60 months,24.89,474.45,G,10+ years,RENT,85000.0,Verified,2013-05-01,Charged Off,debt_consolidation,26.47,1.0,1993-12-01,19.0,0.0,11099.0,54.9,1896.8,2013-09-01,0.0,0.0,29619.0,49.2,16200.0,1.0,94.0,35.0,G3,0.0,0.0,1,4.041150742315037,60,1,232.9739830386661
361804,13127909,5000.0,5000.0, 36 months,12.49,167.25,B,4 years,RENT,28000.0,Verified,2014-04-01,Charged Off,vacation,23.45,0.0,2010-11-01,9.0,0.0,5430.0,32.5,606.51,2014-07-01,272.01,0.0,20637.0,26.9,5000.0,0.0,100.0,10.0,B4,0.0,0.0,1,2.9897944516314503,36,1,40.97004045257603
135462,2487864,24000.0,24000.0, 60 months,8.9,497.04,A,< 1 year,MORTGAGE,93600.0,Verified,2012-12-01,Charged Off,debt_consolidation,1.47,0.0,1998-02-01,11.0,0.0,6660.0,15.1,2807.44,2013-04-01,1321.99,0.0,184524.0,19.7,23800.0,2.0,96.0,32.0,A5,0.0,0.0,1,3.975440974147313,60,1,177.97490708228096
159533,1472801,10475.0,10475.0, 36 months,11.14,343.64,B,,RENT,44604.0,Verified,2012-09-01,Charged Off,debt_consolidation,24.08,0.0,1995-09-01,8.0,0.0,18901.0,67.3,6185.01,2014-03-01,0.0,0.0,183487.0,66.2,10450.0,0.0,100.0,31.0,B2,0.0,0.0,1,17.938766709788702,36,1,204.0288301607836
310685,20678679,19500.0,19500.0, 36 months,14.99,675.88,C,,OWN,53526.0,Verified,2014-07-01,Charged Off,credit_card,28.58,0.0,1983-03-01,10.0,1.0,23159.0,48.1,11489.96,2015-12-01,0.0,0.0,47547.0,48.1,19500.0,5.0,100.0,30.0,C5,0.0,0.0,1,17.018829955440562,36,1,376.0241483398016
89385,5616140,8325.0,8325.0, 36 months,21.0,313.65,E,1 year,RENT,40000.0,Not Verified,2013-06-01,Charged Off,credit_card,14.79,0.0,2001-08-01,11.0,0.0,8636.0,54.4,4919.94,2014-07-01,844.57,0.0,22214.0,75.8,8325.0,3.0,93.0,17.0,E2,0.0,0.0,1,12.977679213125526,36,1,141.99880901045196
393180,12406549,17000.0,17000.0, 60 months,24.99,498.88,F,10+ years,MORTGAGE,60000.0,Source Verified,2014-02-01,Charged Off,debt_consolidation,7.3,0.0,2000-07-01,4.0,0.0,13616.0,100.1,6322.57,2014-11-01,2331.53,0.0,183272.0,100.1,17000.0,1.0,94.1,17.0,F4,0.0,0.0,1,8.969383354894351,60,1,163.05878970820757
298628,21941339,2000.0,2000.0, 36 months,14.99,69.33,C,,MORTGAGE,16360.0,Verified,2014-07-01,Charged Off,credit_card,27.07,0.0,1996-06-01,21.0,0.0,1223.0,6.2,485.31,2015-03-01,0.0,0.0,50365.0,20.9,2000.0,1.0,100.0,49.0,C5,0.0,0.0,1,7.983736832378488,36,1,216.97365448982526
257176,28703189,14400.0,14400.0, 60 months,17.57,362.31,D,3 years,RENT,45000.0,Source Verified,2014-10-01,Charged Off,credit_card,24.08,0.0,2004-10-01,20.0,0.0,8946.0,48.4,4618.42,2015-04-01,2444.56,0.0,50593.0,49.1,14400.0,0.0,96.0,25.0,D4,0.0,0.0,1,5.979588903262901,60,1,119.98603667426435
93455,5214833,6075.0,6075.0, 36 months,18.49,221.13,D,5 years,RENT,30000.0,Verified,2013-05-01,Charged Off,debt_consolidation,31.44,0.0,2004-01-01,10.0,0.0,3708.0,62.8,2479.29,2014-01-01,710.25,0.0,32491.0,37.9,6050.0,1.0,100.0,26.0,D2,0.0,0.0,1,8.049446600546213,36,1,111.96944495780201
88860,5646077,18000.0,18000.0, 36 months,10.16,582.17,B,6 years,MORTGAGE,75000.0,Not Verified,2013-06-01,Charged Off,debt_consolidation,18.85,0.0,2005-10-01,9.0,0.0,11576.0,73.3,7686.520000000001,2014-04-01,1873.06,0.0,178402.0,90.1,18000.0,0.0,85.0,20.0,B1,0.0,0.0,1,9.987884761494076,36,1,91.99367543481385
60145,6727203,15000.0,15000.0, 60 months,14.33,351.6,C,4 years,MORTGAGE,60000.0,Verified,2013-08-01,Charged Off,credit_card,16.96,0.0,1999-06-01,13.0,0.0,17220.0,47.8,9137.1,2015-10-01,0.0,0.0,238155.0,68.6,15000.0,1.0,95.0,21.0,C2,0.0,0.0,1,25.988213310334913,60,1,170.02402513398633
303294,21310054,15000.0,15000.0, 60 months,17.57,377.41,D,10+ years,RENT,55000.0,Verified,2014-07-01,Charged Off,debt_consolidation,23.89,0.0,2002-11-01,8.0,0.0,4522.0,100.5,3220.57,2014-10-01,2088.34,0.0,311067.0,100.5,15000.0,0.0,100.0,20.0,D4,0.0,0.0,1,3.0226493357153124,60,1,139.9618061972525
157169,1498181,16000.0,16000.0, 60 months,16.29,391.56,C,10+ years,MORTGAGE,48000.0,Verified,2012-09-01,Charged Off,debt_consolidation,22.33,0.0,1988-05-01,6.0,0.0,21199.0,66.0,7048.08,2014-03-01,10.71,0.0,207186.0,71.5,15975.0,3.0,100.0,18.0,C4,0.0,0.0,1,17.938766709788702,60,1,292.04706462145015
375419,13176419,2800.0,2800.0, 36 months,21.18,105.75,E,3 years,RENT,55000.0,Not Verified,2014-03-01,Charged Off,moving,13.59,0.0,2005-06-01,12.0,0.0,13976.0,75.5,1806.0,2015-06-01,0.0,0.0,19870.0,73.2,2800.0,0.0,100.0,13.0,E3,0.0,0.0,1,15.014682026324977,36,1,104.97135464793938
414617,10608303,14000.0,14000.0, 36 months,8.9,444.55,A,,RENT,50000.0,Source Verified,2014-01-01,Charged Off,credit_card,3.72,0.0,1999-06-01,7.0,1.0,13585.0,56.1,4000.95,2014-10-01,0.0,0.0,13585.0,70.8,14000.0,0.0,100.0,25.0,A5,0.0,0.0,1,8.969383354894351,36,1,175.05082239881722
149107,1608216,30000.0,30000.0, 60 months,12.12,669.16,B,10+ years,MORTGAGE,155000.0,Verified,2012-10-01,Charged Off,debt_consolidation,3.01,0.0,1991-07-01,9.0,0.0,16574.0,31.8,24081.12,2015-10-01,0.0,0.0,120666.0,32.3,30000.0,2.0,100.0,19.0,B3,0.0,0.0,1,35.97609807182899,60,1,255.0524651430214
328214,19005321,11225.0,11225.0, 60 months,18.24,286.51,D,5 years,MORTGAGE,66800.0,Not Verified,2014-06-01,Charged Off,other,6.25,0.0,2002-12-01,19.0,0.0,5734.0,17.3,3233.75,2014-12-01,1514.69,0.0,191656.0,36.9,11225.0,2.0,95.7,48.0,D5,0.0,0.0,1,6.012443787346763,60,1,137.99051315222079
157733,1505911,25000.0,25000.0, 60 months,15.31,598.83,C,4 years,MORTGAGE,79164.0,Verified,2012-09-01,Charged Off,other,14.54,0.0,2001-06-01,9.0,0.0,15998.0,55.0,5984.599999999999,2013-07-01,0.0,0.0,217704.0,60.5,25000.0,3.0,90.0,22.0,C2,0.0,0.0,1,9.955029877410214,60,1,135.0335735846732
280178,24795684,24000.0,24000.0, 36 months,11.67,793.37,B,10+ years,MORTGAGE,125000.0,Source Verified,2014-08-01,Charged Off,debt_consolidation,24.87,0.0,1994-06-01,24.0,0.0,22620.0,83.8,11841.66,2015-07-01,3114.59,0.0,160258.0,90.7,23950.0,2.0,94.6,58.0,B4,0.0,0.0,1,10.973531284009939,36,1,242.00907616172816
78829,5815786,10750.0,10750.0, 36 months,17.56,386.27,D,5 years,RENT,32000.0,Not Verified,2013-07-01,Charged Off,debt_consolidation,20.63,0.0,2008-09-01,8.0,0.0,9687.0,67.3,11585.74,2016-01-01,0.0,0.0,26162.0,76.7,10750.0,1.0,100.0,11.0,D1,0.0,0.0,1,30.029364052649953,36,1,57.95601552393273
40179,7637516,11625.0,11625.0, 36 months,14.3,399.02,C,3 years,MORTGAGE,47000.0,Verified,2013-10-01,Charged Off,home_improvement,26.14,0.0,2010-09-01,12.0,0.0,5024.0,44.1,10374.52,2015-12-01,0.0,0.0,217473.0,89.8,11625.0,1.0,100.0,14.0,C1,0.0,0.0,1,25.988213310334913,36,1,36.99459947842872
415929,10646855,12700.0,12700.0, 36 months,25.57,508.79,F,5 years,RENT,40000.0,Verified,2014-01-01,Charged Off,major_purchase,18.51,0.0,2004-05-01,11.0,2.0,7708.0,59.3,4071.52,2014-10-01,1688.81,0.0,24102.0,72.4,12700.0,1.0,91.3,23.0,F5,0.0,0.0,1,8.969383354894351,36,1,116.04345058420091
349113,16051473,12000.0,12000.0, 60 months,14.49,282.28,C,< 1 year,RENT,48000.0,Source Verified,2014-05-01,Charged Off,credit_card,22.45,0.0,1996-04-01,17.0,0.0,21872.0,69.4,4461.48,2015-02-01,1920.96,0.0,41970.0,85.3,12000.0,0.0,94.6,56.0,C4,0.0,0.0,1,9.067948007145937,60,1,216.97365448982526
97145,5028168,12000.0,12000.0, 36 months,11.14,393.67,B,3 years,MORTGAGE,42000.0,Verified,2013-05-01,Charged Off,debt_consolidation,10.54,0.0,1995-02-01,9.0,1.0,12498.0,64.8,8345.61,2014-12-01,866.06,0.0,95110.0,62.3,12000.0,0.0,100.0,14.0,B2,0.0,0.0,1,19.022977884556152,36,1,218.94494753485696
239359,29944829,15000.0,15000.0, 60 months,18.24,382.87,D,1 year,MORTGAGE,60569.0,Not Verified,2014-10-01,Charged Off,debt_consolidation,20.51,0.0,2004-11-01,14.0,0.0,10704.0,48.7,1516.28,2015-02-01,0.0,0.0,101039.0,99.8,15000.0,0.0,90.6,32.0,D5,0.0,0.0,1,4.041150742315037,60,1,118.96753526766463
124584,3287767,16450.0,16450.0, 36 months,13.11,555.14,B,8 years,OWN,165000.0,Not Verified,2013-02-01,Charged Off,wedding,0.63,0.0,1998-03-01,6.0,0.0,4058.0,10.4,6101.92,2014-01-01,0.0,0.0,4058.0,10.4,16450.0,2.0,90.0,11.0,B4,0.0,0.0,1,10.973531284009939,36,1,179.09197314113226
63127,6573166,10000.0,10000.0, 36 months,20.31,373.22,D,4 years,RENT,50000.0,Verified,2013-08-01,Charged Off,debt_consolidation,14.28,0.0,1994-05-01,7.0,0.0,11533.0,100.3,5880.130000000102,2014-10-01,1028.93,0.0,14192.0,100.1,10000.0,0.0,100.0,10.0,D5,0.0,0.0,1,13.996180619725251,36,1,231.03554487771822
136270,2373426,10625.0,10625.0, 36 months,12.12,353.52,B,,RENT,35000.0,Verified,2012-12-01,Charged Off,debt_consolidation,6.51,0.0,1996-12-01,6.0,0.0,4985.0,55.4,11320.94,2015-08-01,0.0,0.0,4985.0,67.4,10600.0,0.0,100.0,24.0,B3,0.0,0.0,1,31.967802213597814,36,1,192.00394258609006
100418,4536453,10000.0,10000.0, 36 months,15.31,348.18,C,,MORTGAGE,44000.0,Source Verified,2013-05-01,Charged Off,credit_card,26.54,0.0,1991-08-01,9.0,1.0,13310.0,76.1,6624.6,2014-12-01,844.53,0.0,99054.0,97.9,10000.0,0.0,100.0,20.0,C2,0.0,0.0,1,19.022977884556152,36,1,260.99919916220045
6504,9785821,15250.0,15250.0, 60 months,20.5,408.29,E,10+ years,MORTGAGE,150000.0,Source Verified,2013-12-01,Charged Off,credit_card,8.47,0.0,2000-10-01,13.0,0.0,5049.0,41.4,6068.01,2014-11-01,1986.41,0.0,110668.0,59.4,15250.0,1.0,100.0,26.0,E1,0.0,0.0,1,11.006386168093801,60,1,157.9991375592928
126781,2754697,24000.0,24000.0, 60 months,17.27,599.96,C,10+ years,MORTGAGE,101600.0,Verified,2013-02-01,Charged Off,debt_consolidation,7.58,2.0,1995-03-01,11.0,0.0,12505.0,72.3,13501.300000000001,2014-09-01,2714.74,0.0,291026.0,83.3,23975.0,1.0,85.0,21.0,C5,0.0,0.0,1,18.957268116388427,60,1,215.10092609704512
392913,12516646,30000.0,30000.0, 36 months,12.49,1003.47,B,< 1 year,MORTGAGE,72200.0,Not Verified,2014-03-01,Charged Off,debt_consolidation,19.03,0.0,2001-04-01,13.0,0.0,23674.0,41.2,19262.78,2015-07-01,3207.26,0.0,47659.0,47.7,30000.0,2.0,100.0,44.0,B4,0.0,0.0,1,16.000328548840837,36,1,154.9764882235775
354713,15390174,30000.0,30000.0, 60 months,18.92,776.9,D,8 years,MORTGAGE,107000.0,Verified,2014-05-01,Charged Off,debt_consolidation,20.75,0.0,2002-01-01,12.0,0.0,31683.0,77.8,11653.5,2015-08-01,0.0,0.0,42839.0,97.8,30000.0,0.0,100.0,21.0,D4,0.0,0.0,1,15.014682026324977,60,1,147.945543029631
232501,31907823,14350.0,14350.0, 36 months,20.2,534.77,E,4 years,RENT,32000.0,Verified,2014-10-01,Charged Off,other,10.65,0.0,2007-08-01,9.0,0.0,7341.0,58.7,2122.98,2015-02-01,0.0,0.0,7341.0,79.2,14350.0,1.0,100.0,13.0,E3,0.0,0.0,1,4.041150742315037,36,1,86.01408653155096
106431,4285344,22000.0,22000.0, 36 months,17.27,787.32,C,10+ years,RENT,50000.0,Verified,2013-04-01,Charged Off,debt_consolidation,10.85,0.0,2002-10-01,9.0,0.0,20921.0,67.5,16525.02,2015-01-01,0.0,0.0,20921.0,76.9,22000.0,0.0,100.0,18.0,C5,0.0,0.0,1,21.027125813671738,36,1,125.99848046161112
81016,5802455,5000.0,5000.0, 36 months,23.28,194.28,F,9 years,MORTGAGE,90000.0,Verified,2013-07-01,Charged Off,other,14.88,1.0,2000-03-01,8.0,0.0,9097.0,92.8,5064.92,2015-08-01,386.48,0.0,231571.0,101.1,5000.0,1.0,93.0,16.0,F2,0.0,0.0,1,25.002566787819053,36,1,160.00328548840838
406560,11376542,25000.0,25000.0, 60 months,19.97,661.93,D,7 years,MORTGAGE,80000.0,Verified,2014-02-01,Charged Off,debt_consolidation,24.66,3.0,1992-08-01,19.0,0.0,10446.0,33.8,12599.11,2015-01-01,5317.88,0.0,223062.0,19.8,25000.0,2.0,86.7,30.0,D5,0.0,0.0,1,10.973531284009939,60,1,258.0422595946529
227016,32519189,5300.0,5300.0, 36 months,17.57,190.47,D,10+ years,MORTGAGE,40000.0,Not Verified,2014-10-01,Charged Off,debt_consolidation,19.95,0.0,2006-06-01,5.0,0.0,8935.0,81.2,756.71,2015-03-01,0.0,0.0,177441.0,89.3,5300.0,1.0,100.0,10.0,D4,0.0,400.0,1,4.9610874966631755,36,1,100.01026715127621
76859,5976823,6800.0,6800.0, 36 months,10.64,221.47,B,1 year,MORTGAGE,39500.0,Not Verified,2013-07-01,Charged Off,debt_consolidation,23.95,0.0,2001-02-01,11.0,0.0,20291.0,73.5,883.4,2013-11-01,0.0,0.0,143790.0,72.5,6800.0,0.0,90.0,22.0,B2,0.0,0.0,1,4.041150742315037,36,1,148.93118955214686
86507,5715141,15850.0,15850.0, 36 months,15.8,555.68,C,1 year,RENT,55000.0,Source Verified,2013-06-01,Charged Off,credit_card,17.15,0.0,2002-01-01,7.0,0.0,10998.0,93.2,13500.34,2015-05-01,1286.74,0.0,35999.0,92.2,15800.0,0.0,100.0,15.0,C3,0.0,0.0,1,22.965563974619602,36,1,136.97201174562105
408135,11404723,11975.0,11975.0, 36 months,23.7,467.93,F,< 1 year,RENT,40000.0,Not Verified,2014-01-01,Charged Off,debt_consolidation,19.11,0.0,2008-01-01,10.0,0.0,10949.0,71.6,4783.87,2014-09-01,1508.36,0.0,21279.0,91.0,11975.0,3.0,100.0,12.0,F1,0.0,0.0,1,7.983736832378488,36,1,72.01790591182571
83343,5615173,14600.0,14600.0, 36 months,17.77,526.15,D,8 years,MORTGAGE,42000.0,Not Verified,2013-06-01,Charged Off,debt_consolidation,23.46,0.0,1998-04-01,6.0,0.0,13635.0,76.2,8416.24,2014-10-01,0.0,0.0,85242.0,100.8,14600.0,2.0,100.0,13.0,D1,0.0,0.0,1,16.000328548840837,36,1,182.01605782459598
39238,7639306,12875.0,12875.0, 36 months,11.99,427.58,B,10+ years,MORTGAGE,49000.0,Verified,2013-10-01,Charged Off,debt_consolidation,9.97,0.0,2008-04-01,9.0,2.0,3878.0,29.8,5287.94,2014-08-01,1418.35,0.0,203210.0,60.6,12875.0,0.0,100.0,11.0,B3,0.0,0.0,1,9.987884761494076,36,1,66.00546212447894
65585,6548922,8000.0,8000.0, 36 months,15.22,278.19,C,9 years,MORTGAGE,65000.0,Not Verified,2013-08-01,Charged Off,debt_consolidation,16.47,0.0,1998-09-01,12.0,0.0,19073.0,86.3,2502.63,2014-05-01,0.0,0.0,20277.0,97.1,8000.0,0.0,100.0,21.0,C3,0.0,0.0,1,8.969383354894351,36,1,178.99340848888068
301693,21230124,12050.0,12050.0, 60 months,16.29,294.9,D,10+ years,MORTGAGE,41500.0,Source Verified,2014-07-01,Charged Off,debt_consolidation,16.2,0.0,1995-09-01,7.0,0.0,10725.0,40.3,4697.29,2015-04-01,2338.09,0.0,121050.0,40.3,12050.0,2.0,95.5,22.0,D2,0.0,0.0,1,9.002238238978213,60,1,225.97589272880347
141964,2080744,16800.0,16800.0, 60 months,21.49,459.14,E,5 years,RENT,52000.0,Source Verified,2012-11-01,Charged Off,debt_consolidation,18.06,0.0,1988-02-01,9.0,0.0,10881.0,87.0,10197.12,2014-05-01,1943.85,0.0,29146.0,87.0,16800.0,0.0,100.0,12.0,E3,0.0,0.0,1,17.938766709788702,60,1,297.0081521181133
340265,15690345,8425.0,8425.0, 36 months,19.52,311.05,E,10+ years,MORTGAGE,38000.0,Source Verified,2014-05-01,Charged Off,home_improvement,14.31,0.0,2003-08-01,4.0,0.0,6141.0,71.4,4857.55,2015-06-01,1124.95,0.0,15220.0,71.4,8425.0,0.0,100.0,6.0,E2,0.0,0.0,1,13.010534097209389,36,1,128.98827491324258
